case_id,activity,enable_time,start_time,end_time,resource
690,J,2012-05-16 09:55:00.000000+00:00,2012-05-16 09:55:55.575027+00:00,2012-05-16 10:00:55.575027+00:00,Jolyne
693,A,2012-05-16 09:55:50.365235+00:00,2012-05-16 09:55:50.365235+00:00,2012-05-16 10:00:50.365235+00:00,DIO
691,M,2012-05-16 09:55:55.575027+00:00,2012-05-16 09:58:42.740144+00:00,2012-05-16 10:03:42.740144+00:00,Jonathan
692,M,2012-05-16 10:00:00.000000+00:00,2012-05-16 10:00:00.000000+00:00,2012-05-16 10:05:00.000000+00:00,Giorno
693,B,2012-05-16 10:00:50.365235+00:00,2012-05-16 10:00:50.365235+00:00,2012-05-16 10:05:50.365235+00:00,Pucci
690,K,2012-05-16 10:00:55.575027+00:00,2012-05-16 10:00:55.575027+00:00,2012-05-16 10:05:55.575027+00:00,Jolyne
691,N,2012-05-16 10:03:42.740144+00:00,2012-05-16 10:03:42.740144+00:00,2012-05-16 10:08:42.740144+00:00,Jonathan
692,N,2012-05-16 10:05:00.000000+00:00,2012-05-16 10:05:00.000000+00:00,2012-05-16 10:10:00.000000+00:00,Giorno
693,E,2012-05-16 10:05:50.365235+00:00,2012-05-16 10:05:50.365235+00:00,2012-05-16 10:10:50.365235+00:00,DIO
690,N,2012-05-16 10:05:55.575027+00:00,2012-05-16 10:05:55.575027+00:00,2012-05-16 10:10:55.575027+00:00,Jolyne
691,P,2012-05-16 10:08:42.740144+00:00,2012-05-16 10:08:42.740144+00:00,2012-05-16 10:13:42.740144+00:00,Jonathan
692,O,2012-05-16 10:10:00.000000+00:00,2012-05-16 10:10:00.000000+00:00,2012-05-16 10:15:00.000000+00:00,Giorno
693,I,2012-05-16 10:10:50.365235+00:00,2012-05-16 10:10:55.575027+00:00,2012-05-16 10:15:55.575027+00:00,Jolyne
690,P,2012-05-16 10:10:55.575027+00:00,2012-05-16 10:13:42.740144+00:00,2012-05-16 10:18:42.740144+00:00,Jonathan
692,I,2012-05-16 10:15:00.000000+00:00,2012-05-16 10:15:00.000000+00:00,2012-05-16 10:20:00.000000+00:00,Giorno
693,J,2012-05-16 10:15:55.575027+00:00,2012-05-16 10:15:55.575027+00:00,2012-05-16 10:20:55.575027+00:00,Jolyne
692,L,2012-05-16 10:20:00.000000+00:00,2012-05-16 10:20:00.000000+00:00,2012-05-16 10:25:00.000000+00:00,Jonathan
693,K,2012-05-16 10:20:55.575027+00:00,2012-05-16 10:20:55.575027+00:00,2012-05-16 10:25:55.575027+00:00,Giorno
692,M,2012-05-16 10:25:00.000000+00:00,2012-05-16 10:25:00.000000+00:00,2012-05-16 10:30:00.000000+00:00,Jolyne
693,N,2012-05-16 10:25:55.575027+00:00,2012-05-16 10:25:55.575027+00:00,2012-05-16 10:30:55.575027+00:00,Jonathan
692,N,2012-05-16 10:30:00.000000+00:00,2012-05-16 10:30:00.000000+00:00,2012-05-16 10:35:00.000000+00:00,Giorno
693,P,2012-05-16 10:30:55.575027+00:00,2012-05-16 10:30:55.575027+00:00,2012-05-16 10:35:55.575027+00:00,Jolyne
692,P,2012-05-16 10:35:00.000000+00:00,2012-05-16 10:35:00.000000+00:00,2012-05-16 10:40:00.000000+00:00,Jonathan
694,A,2012-05-16 10:35:10.194761+00:00,2012-05-16 10:35:10.194761+00:00,2012-05-16 10:40:10.194761+00:00,Pucci
694,B,2012-05-16 10:40:10.194761+00:00,2012-05-16 10:40:10.194761+00:00,2012-05-16 10:45:10.194761+00:00,DIO
694,C,2012-05-16 10:45:10.194761+00:00,2012-05-16 10:45:10.194761+00:00,2012-05-16 10:50:10.194761+00:00,Pucci
694,D,2012-05-16 10:50:10.194761+00:00,2012-05-16 10:50:10.194761+00:00,2012-05-16 10:55:10.194761+00:00,DIO
694,I,2012-05-16 10:55:10.194761+00:00,2012-05-16 10:55:10.194761+00:00,2012-05-16 11:00:10.194761+00:00,Giorno
694,L,2012-05-16 11:00:10.194761+00:00,2012-05-16 11:00:10.194761+00:00,2012-05-16 11:05:10.194761+00:00,Jolyne
694,M,2012-05-16 11:05:10.194761+00:00,2012-05-16 11:05:10.194761+00:00,2012-05-16 11:10:10.194761+00:00,Jonathan
695,A,2012-05-16 11:06:28.881228+00:00,2012-05-16 11:06:28.881228+00:00,2012-05-16 11:11:28.881228+00:00,Pucci
694,N,2012-05-16 11:10:10.194761+00:00,2012-05-16 11:10:10.194761+00:00,2012-05-16 11:15:10.194761+00:00,Giorno
695,B,2012-05-16 11:11:28.881228+00:00,2012-05-16 11:11:28.881228+00:00,2012-05-16 11:16:28.881228+00:00,DIO
694,O,2012-05-16 11:15:10.194761+00:00,2012-05-16 11:15:10.194761+00:00,2012-05-16 11:20:10.194761+00:00,Jolyne
695,C,2012-05-16 11:16:28.881228+00:00,2012-05-16 11:16:28.881228+00:00,2012-05-16 11:21:28.881228+00:00,Pucci
694,I,2012-05-16 11:20:10.194761+00:00,2012-05-16 11:20:10.194761+00:00,2012-05-16 11:25:10.194761+00:00,Jonathan
695,D,2012-05-16 11:21:28.881228+00:00,2012-05-16 11:21:28.881228+00:00,2012-05-16 11:26:28.881228+00:00,DIO
694,J,2012-05-16 11:25:10.194761+00:00,2012-05-16 11:25:10.194761+00:00,2012-05-16 11:30:10.194761+00:00,Giorno
695,I,2012-05-16 11:26:28.881228+00:00,2012-05-16 11:26:28.881228+00:00,2012-05-16 11:31:28.881228+00:00,Jolyne
694,K,2012-05-16 11:30:10.194761+00:00,2012-05-16 11:30:10.194761+00:00,2012-05-16 11:35:10.194761+00:00,Jonathan
695,L,2012-05-16 11:31:28.881228+00:00,2012-05-16 11:31:28.881228+00:00,2012-05-16 11:36:28.881228+00:00,Giorno
694,N,2012-05-16 11:35:10.194761+00:00,2012-05-16 11:35:10.194761+00:00,2012-05-16 11:40:10.194761+00:00,Jolyne
696,A,2012-05-16 11:35:51.434662+00:00,2012-05-16 11:35:51.434662+00:00,2012-05-16 11:40:51.434662+00:00,Pucci
695,M,2012-05-16 11:36:28.881228+00:00,2012-05-16 11:36:28.881228+00:00,2012-05-16 11:41:28.881228+00:00,Jonathan
694,O,2012-05-16 11:40:10.194761+00:00,2012-05-16 11:40:10.194761+00:00,2012-05-16 11:45:10.194761+00:00,Giorno
696,B,2012-05-16 11:40:51.434662+00:00,2012-05-16 11:40:51.434662+00:00,2012-05-16 11:45:51.434662+00:00,DIO
695,N,2012-05-16 11:41:28.881228+00:00,2012-05-16 11:41:28.881228+00:00,2012-05-16 11:46:28.881228+00:00,Jolyne
694,I,2012-05-16 11:45:10.194761+00:00,2012-05-16 11:45:10.194761+00:00,2012-05-16 11:50:10.194761+00:00,Jonathan
696,C,2012-05-16 11:45:51.434662+00:00,2012-05-16 11:45:51.434662+00:00,2012-05-16 11:50:51.434662+00:00,Pucci
695,P,2012-05-16 11:46:28.881228+00:00,2012-05-16 11:46:28.881228+00:00,2012-05-16 11:51:28.881228+00:00,Giorno
694,L,2012-05-16 11:50:10.194761+00:00,2012-05-16 11:50:10.194761+00:00,2012-05-16 11:55:10.194761+00:00,Jolyne
696,D,2012-05-16 11:50:51.434662+00:00,2012-05-16 11:50:51.434662+00:00,2012-05-16 11:55:51.434662+00:00,DIO
694,M,2012-05-16 11:55:10.194761+00:00,2012-05-16 11:55:10.194761+00:00,2012-05-16 12:00:10.194761+00:00,Jonathan
696,I,2012-05-16 11:55:51.434662+00:00,2012-05-16 11:55:51.434662+00:00,2012-05-16 12:00:51.434662+00:00,Giorno
694,N,2012-05-16 12:00:10.194761+00:00,2012-05-16 12:00:10.194761+00:00,2012-05-16 12:05:10.194761+00:00,Jolyne
696,L,2012-05-16 12:00:51.434662+00:00,2012-05-16 12:00:51.434662+00:00,2012-05-16 12:05:51.434662+00:00,Jonathan
697,A,2012-05-16 12:04:34.236008+00:00,2012-05-16 12:04:34.236008+00:00,2012-05-16 12:09:34.236008+00:00,Pucci
694,O,2012-05-16 12:05:10.194761+00:00,2012-05-16 12:05:10.194761+00:00,2012-05-16 12:10:10.194761+00:00,Giorno
696,M,2012-05-16 12:05:51.434662+00:00,2012-05-16 12:05:51.434662+00:00,2012-05-16 12:10:51.434662+00:00,Jolyne
697,B,2012-05-16 12:09:34.236008+00:00,2012-05-16 12:09:34.236008+00:00,2012-05-16 12:14:34.236008+00:00,DIO
694,I,2012-05-16 12:10:10.194761+00:00,2012-05-16 12:10:10.194761+00:00,2012-05-16 12:15:10.194761+00:00,Jonathan
696,N,2012-05-16 12:10:51.434662+00:00,2012-05-16 12:10:51.434662+00:00,2012-05-16 12:15:51.434662+00:00,Giorno
697,E,2012-05-16 12:14:34.236008+00:00,2012-05-16 12:14:34.236008+00:00,2012-05-16 12:19:34.236008+00:00,Pucci
694,J,2012-05-16 12:15:10.194761+00:00,2012-05-16 12:15:10.194761+00:00,2012-05-16 12:20:10.194761+00:00,Jolyne
696,O,2012-05-16 12:15:51.434662+00:00,2012-05-16 12:15:51.434662+00:00,2012-05-16 12:20:51.434662+00:00,Jonathan
697,I,2012-05-16 12:19:34.236008+00:00,2012-05-16 12:19:34.236008+00:00,2012-05-16 12:24:34.236008+00:00,Giorno
694,K,2012-05-16 12:20:10.194761+00:00,2012-05-16 12:20:10.194761+00:00,2012-05-16 12:25:10.194761+00:00,Jolyne
696,I,2012-05-16 12:20:51.434662+00:00,2012-05-16 12:20:51.434662+00:00,2012-05-16 12:25:51.434662+00:00,Jonathan
697,L,2012-05-16 12:24:34.236008+00:00,2012-05-16 12:24:34.236008+00:00,2012-05-16 12:29:34.236008+00:00,Giorno
694,N,2012-05-16 12:25:10.194761+00:00,2012-05-16 12:25:10.194761+00:00,2012-05-16 12:30:10.194761+00:00,Jolyne
696,J,2012-05-16 12:25:51.434662+00:00,2012-05-16 12:25:51.434662+00:00,2012-05-16 12:30:51.434662+00:00,Jonathan
697,M,2012-05-16 12:29:34.236008+00:00,2012-05-16 12:29:34.236008+00:00,2012-05-16 12:34:34.236008+00:00,Giorno
694,O,2012-05-16 12:30:10.194761+00:00,2012-05-16 12:30:10.194761+00:00,2012-05-16 12:35:10.194761+00:00,Jolyne
696,K,2012-05-16 12:30:51.434662+00:00,2012-05-16 12:30:51.434662+00:00,2012-05-16 12:35:51.434662+00:00,Jonathan
698,A,2012-05-16 12:33:22.546239+00:00,2012-05-16 12:33:22.546239+00:00,2012-05-16 12:38:22.546239+00:00,DIO
697,N,2012-05-16 12:34:34.236008+00:00,2012-05-16 12:34:34.236008+00:00,2012-05-16 12:39:34.236008+00:00,Giorno
694,I,2012-05-16 12:35:10.194761+00:00,2012-05-16 12:35:10.194761+00:00,2012-05-16 12:40:10.194761+00:00,Jolyne
696,N,2012-05-16 12:35:51.434662+00:00,2012-05-16 12:35:51.434662+00:00,2012-05-16 12:40:51.434662+00:00,Jonathan
698,B,2012-05-16 12:38:22.546239+00:00,2012-05-16 12:38:22.546239+00:00,2012-05-16 12:43:22.546239+00:00,Pucci
697,P,2012-05-16 12:39:34.236008+00:00,2012-05-16 12:39:34.236008+00:00,2012-05-16 12:44:34.236008+00:00,Giorno
694,J,2012-05-16 12:40:10.194761+00:00,2012-05-16 12:40:10.194761+00:00,2012-05-16 12:45:10.194761+00:00,Jolyne
696,P,2012-05-16 12:40:51.434662+00:00,2012-05-16 12:40:51.434662+00:00,2012-05-16 12:45:51.434662+00:00,Jonathan
698,C,2012-05-16 12:43:22.546239+00:00,2012-05-16 12:43:22.546239+00:00,2012-05-16 12:48:22.546239+00:00,DIO
694,K,2012-05-16 12:45:10.194761+00:00,2012-05-16 12:45:10.194761+00:00,2012-05-16 12:50:10.194761+00:00,Giorno
698,D,2012-05-16 12:48:22.546239+00:00,2012-05-16 12:48:22.546239+00:00,2012-05-16 12:53:22.546239+00:00,Pucci
694,N,2012-05-16 12:50:10.194761+00:00,2012-05-16 12:50:10.194761+00:00,2012-05-16 12:55:10.194761+00:00,Jolyne
698,I,2012-05-16 12:53:22.546239+00:00,2012-05-16 12:53:22.546239+00:00,2012-05-16 12:58:22.546239+00:00,Jonathan
694,P,2012-05-16 12:55:10.194761+00:00,2012-05-16 12:55:10.194761+00:00,2012-05-16 13:00:10.194761+00:00,Giorno
698,L,2012-05-16 12:58:22.546239+00:00,2012-05-16 12:58:22.546239+00:00,2012-05-16 13:03:22.546239+00:00,Jolyne
698,M,2012-05-16 13:03:22.546239+00:00,2012-05-16 13:03:22.546239+00:00,2012-05-16 13:08:22.546239+00:00,Jonathan
699,A,2012-05-16 13:07:10.480152+00:00,2012-05-16 13:07:10.480152+00:00,2012-05-16 13:12:10.480152+00:00,DIO
698,N,2012-05-16 13:08:22.546239+00:00,2012-05-16 13:08:22.546239+00:00,2012-05-16 13:13:22.546239+00:00,Giorno
699,B,2012-05-16 13:12:10.480152+00:00,2012-05-16 13:12:10.480152+00:00,2012-05-16 13:17:10.480152+00:00,Pucci
698,O,2012-05-16 13:13:22.546239+00:00,2012-05-16 13:13:22.546239+00:00,2012-05-16 13:18:22.546239+00:00,Jolyne
699,F,2012-05-16 13:17:10.480152+00:00,2012-05-16 13:17:10.480152+00:00,2012-05-16 13:22:10.480152+00:00,DIO
698,I,2012-05-16 13:18:22.546239+00:00,2012-05-16 13:18:22.546239+00:00,2012-05-16 13:23:22.546239+00:00,Jonathan
699,G,2012-05-16 13:22:10.480152+00:00,2012-05-16 13:22:10.480152+00:00,2012-05-16 13:27:10.480152+00:00,Pucci
698,J,2012-05-16 13:23:22.546239+00:00,2012-05-16 13:23:22.546239+00:00,2012-05-16 13:28:22.546239+00:00,Giorno
699,H,2012-05-16 13:27:10.480152+00:00,2012-05-16 13:27:10.480152+00:00,2012-05-16 13:32:10.480152+00:00,DIO
698,K,2012-05-16 13:28:22.546239+00:00,2012-05-16 13:28:22.546239+00:00,2012-05-16 13:33:22.546239+00:00,Jolyne
699,I,2012-05-16 13:32:10.480152+00:00,2012-05-16 13:32:10.480152+00:00,2012-05-16 13:37:10.480152+00:00,Jonathan
698,N,2012-05-16 13:33:22.546239+00:00,2012-05-16 13:33:22.546239+00:00,2012-05-16 13:38:22.546239+00:00,Giorno
699,J,2012-05-16 13:37:10.480152+00:00,2012-05-16 13:37:10.480152+00:00,2012-05-16 13:42:10.480152+00:00,Jolyne
698,P,2012-05-16 13:38:22.546239+00:00,2012-05-16 13:38:22.546239+00:00,2012-05-16 13:43:22.546239+00:00,Jonathan
699,K,2012-05-16 13:42:10.480152+00:00,2012-05-16 13:42:10.480152+00:00,2012-05-16 13:47:10.480152+00:00,Giorno
700,A,2012-05-16 13:44:16.769183+00:00,2012-05-16 13:44:16.769183+00:00,2012-05-16 13:49:16.769183+00:00,Pucci
699,N,2012-05-16 13:47:10.480152+00:00,2012-05-16 13:47:10.480152+00:00,2012-05-16 13:52:10.480152+00:00,Jolyne
700,B,2012-05-16 13:49:16.769183+00:00,2012-05-16 13:49:16.769183+00:00,2012-05-16 13:54:16.769183+00:00,DIO
699,O,2012-05-16 13:52:10.480152+00:00,2012-05-16 13:52:10.480152+00:00,2012-05-16 13:57:10.480152+00:00,Jonathan
700,F,2012-05-16 13:54:16.769183+00:00,2012-05-16 13:54:16.769183+00:00,2012-05-16 13:59:16.769183+00:00,Pucci
699,I,2012-05-16 13:57:10.480152+00:00,2012-05-16 13:57:10.480152+00:00,2012-05-16 14:02:10.480152+00:00,Giorno
700,G,2012-05-16 13:59:16.769183+00:00,2012-05-16 13:59:16.769183+00:00,2012-05-16 14:04:16.769183+00:00,DIO
699,J,2012-05-16 14:02:10.480152+00:00,2012-05-16 14:02:10.480152+00:00,2012-05-16 14:07:10.480152+00:00,Jolyne
700,H,2012-05-16 14:04:16.769183+00:00,2012-05-16 14:04:16.769183+00:00,2012-05-16 14:09:16.769183+00:00,Pucci
699,K,2012-05-16 14:07:10.480152+00:00,2012-05-16 14:07:10.480152+00:00,2012-05-16 14:12:10.480152+00:00,Jonathan
700,I,2012-05-16 14:09:16.769183+00:00,2012-05-16 14:09:16.769183+00:00,2012-05-16 14:14:16.769183+00:00,Giorno
699,N,2012-05-16 14:12:10.480152+00:00,2012-05-16 14:12:10.480152+00:00,2012-05-16 14:17:10.480152+00:00,Jolyne
700,J,2012-05-16 14:14:16.769183+00:00,2012-05-16 14:14:16.769183+00:00,2012-05-16 14:19:16.769183+00:00,Jonathan
699,O,2012-05-16 14:17:10.480152+00:00,2012-05-16 14:17:10.480152+00:00,2012-05-16 14:22:10.480152+00:00,Giorno
701,A,2012-05-16 14:17:34.884505+00:00,2012-05-16 14:17:34.884505+00:00,2012-05-16 14:22:34.884505+00:00,DIO
700,K,2012-05-16 14:19:16.769183+00:00,2012-05-16 14:19:16.769183+00:00,2012-05-16 14:24:16.769183+00:00,Jolyne
699,I,2012-05-16 14:22:10.480152+00:00,2012-05-16 14:22:10.480152+00:00,2012-05-16 14:27:10.480152+00:00,Jonathan
701,B,2012-05-16 14:22:34.884505+00:00,2012-05-16 14:22:34.884505+00:00,2012-05-16 14:27:34.884505+00:00,Pucci
700,N,2012-05-16 14:24:16.769183+00:00,2012-05-16 14:24:16.769183+00:00,2012-05-16 14:29:16.769183+00:00,Giorno
699,J,2012-05-16 14:27:10.480152+00:00,2012-05-16 14:27:10.480152+00:00,2012-05-16 14:32:10.480152+00:00,Jolyne
701,E,2012-05-16 14:27:34.884505+00:00,2012-05-16 14:27:34.884505+00:00,2012-05-16 14:32:34.884505+00:00,DIO
700,O,2012-05-16 14:29:16.769183+00:00,2012-05-16 14:29:16.769183+00:00,2012-05-16 14:34:16.769183+00:00,Jonathan
699,K,2012-05-16 14:32:10.480152+00:00,2012-05-16 14:32:10.480152+00:00,2012-05-16 14:37:10.480152+00:00,Giorno
701,I,2012-05-16 14:32:34.884505+00:00,2012-05-16 14:32:34.884505+00:00,2012-05-16 14:37:34.884505+00:00,Jolyne
700,I,2012-05-16 14:34:16.769183+00:00,2012-05-16 14:34:16.769183+00:00,2012-05-16 14:39:16.769183+00:00,Jonathan
699,N,2012-05-16 14:37:10.480152+00:00,2012-05-16 14:37:10.480152+00:00,2012-05-16 14:42:10.480152+00:00,Giorno
701,L,2012-05-16 14:37:34.884505+00:00,2012-05-16 14:37:34.884505+00:00,2012-05-16 14:42:34.884505+00:00,Jolyne
700,J,2012-05-16 14:39:16.769183+00:00,2012-05-16 14:39:16.769183+00:00,2012-05-16 14:44:16.769183+00:00,Jonathan
699,P,2012-05-16 14:42:10.480152+00:00,2012-05-16 14:42:10.480152+00:00,2012-05-16 14:47:10.480152+00:00,Giorno
701,M,2012-05-16 14:42:34.884505+00:00,2012-05-16 14:42:34.884505+00:00,2012-05-16 14:47:34.884505+00:00,Jolyne
700,K,2012-05-16 14:44:16.769183+00:00,2012-05-16 14:44:16.769183+00:00,2012-05-16 14:49:16.769183+00:00,Jonathan
702,A,2012-05-16 14:44:31.214542+00:00,2012-05-16 14:44:31.214542+00:00,2012-05-16 14:49:31.214542+00:00,Pucci
701,N,2012-05-16 14:47:34.884505+00:00,2012-05-16 14:47:34.884505+00:00,2012-05-16 14:52:34.884505+00:00,Giorno
700,N,2012-05-16 14:49:16.769183+00:00,2012-05-16 14:49:16.769183+00:00,2012-05-16 14:54:16.769183+00:00,Jolyne
702,B,2012-05-16 14:49:31.214542+00:00,2012-05-16 14:49:31.214542+00:00,2012-05-16 14:54:31.214542+00:00,DIO
701,O,2012-05-16 14:52:34.884505+00:00,2012-05-16 14:52:34.884505+00:00,2012-05-16 14:57:34.884505+00:00,Jonathan
700,O,2012-05-16 14:54:16.769183+00:00,2012-05-16 14:54:16.769183+00:00,2012-05-16 14:59:16.769183+00:00,Giorno
702,F,2012-05-16 14:54:31.214542+00:00,2012-05-16 14:54:31.214542+00:00,2012-05-16 14:59:31.214542+00:00,Pucci
701,I,2012-05-16 14:57:34.884505+00:00,2012-05-16 14:57:34.884505+00:00,2012-05-16 15:02:34.884505+00:00,Jolyne
700,I,2012-05-16 14:59:16.769183+00:00,2012-05-16 14:59:16.769183+00:00,2012-05-16 15:04:16.769183+00:00,Jonathan
702,G,2012-05-16 14:59:31.214542+00:00,2012-05-16 14:59:31.214542+00:00,2012-05-16 15:04:31.214542+00:00,DIO
701,L,2012-05-16 15:02:34.884505+00:00,2012-05-16 15:02:34.884505+00:00,2012-05-16 15:07:34.884505+00:00,Giorno
700,L,2012-05-16 15:04:16.769183+00:00,2012-05-16 15:04:16.769183+00:00,2012-05-16 15:09:16.769183+00:00,Jolyne
702,H,2012-05-16 15:04:31.214542+00:00,2012-05-16 15:04:31.214542+00:00,2012-05-16 15:09:31.214542+00:00,Pucci
701,M,2012-05-16 15:07:34.884505+00:00,2012-05-16 15:07:34.884505+00:00,2012-05-16 15:12:34.884505+00:00,Jonathan
700,M,2012-05-16 15:09:16.769183+00:00,2012-05-16 15:09:16.769183+00:00,2012-05-16 15:14:16.769183+00:00,Giorno
702,I,2012-05-16 15:09:31.214542+00:00,2012-05-16 15:09:31.214542+00:00,2012-05-16 15:14:31.214542+00:00,Jolyne
701,N,2012-05-16 15:12:34.884505+00:00,2012-05-16 15:12:34.884505+00:00,2012-05-16 15:17:34.884505+00:00,Jonathan
700,N,2012-05-16 15:14:16.769183+00:00,2012-05-16 15:14:16.769183+00:00,2012-05-16 15:19:16.769183+00:00,Giorno
702,J,2012-05-16 15:14:31.214542+00:00,2012-05-16 15:14:31.214542+00:00,2012-05-16 15:19:31.214542+00:00,Jolyne
701,P,2012-05-16 15:17:34.884505+00:00,2012-05-16 15:17:34.884505+00:00,2012-05-16 15:22:34.884505+00:00,Jonathan
703,A,2012-05-16 15:18:57.275223+00:00,2012-05-16 15:18:57.275223+00:00,2012-05-16 15:23:57.275223+00:00,DIO
700,P,2012-05-16 15:19:16.769183+00:00,2012-05-16 15:19:16.769183+00:00,2012-05-16 15:24:16.769183+00:00,Giorno
702,K,2012-05-16 15:19:31.214542+00:00,2012-05-16 15:19:31.214542+00:00,2012-05-16 15:24:31.214542+00:00,Jolyne
703,B,2012-05-16 15:23:57.275223+00:00,2012-05-16 15:23:57.275223+00:00,2012-05-16 15:28:57.275223+00:00,Pucci
702,N,2012-05-16 15:24:31.214542+00:00,2012-05-16 15:24:31.214542+00:00,2012-05-16 15:29:31.214542+00:00,Jonathan
703,F,2012-05-16 15:28:57.275223+00:00,2012-05-16 15:28:57.275223+00:00,2012-05-16 15:33:57.275223+00:00,DIO
702,O,2012-05-16 15:29:31.214542+00:00,2012-05-16 15:29:31.214542+00:00,2012-05-16 15:34:31.214542+00:00,Giorno
703,G,2012-05-16 15:33:57.275223+00:00,2012-05-16 15:33:57.275223+00:00,2012-05-16 15:38:57.275223+00:00,Pucci
702,I,2012-05-16 15:34:31.214542+00:00,2012-05-16 15:34:31.214542+00:00,2012-05-16 15:39:31.214542+00:00,Jolyne
703,H,2012-05-16 15:38:57.275223+00:00,2012-05-16 15:38:57.275223+00:00,2012-05-16 15:43:57.275223+00:00,DIO
702,J,2012-05-16 15:39:31.214542+00:00,2012-05-16 15:39:31.214542+00:00,2012-05-16 15:44:31.214542+00:00,Jonathan
703,I,2012-05-16 15:43:57.275223+00:00,2012-05-16 15:43:57.275223+00:00,2012-05-16 15:48:57.275223+00:00,Giorno
702,K,2012-05-16 15:44:31.214542+00:00,2012-05-16 15:44:31.214542+00:00,2012-05-16 15:49:31.214542+00:00,Jolyne
704,A,2012-05-16 15:48:31.672368+00:00,2012-05-16 15:48:31.672368+00:00,2012-05-16 15:53:31.672368+00:00,Pucci
703,L,2012-05-16 15:48:57.275223+00:00,2012-05-16 15:48:57.275223+00:00,2012-05-16 15:53:57.275223+00:00,Jonathan
702,N,2012-05-16 15:49:31.214542+00:00,2012-05-16 15:49:31.214542+00:00,2012-05-16 15:54:31.214542+00:00,Giorno
704,B,2012-05-16 15:53:31.672368+00:00,2012-05-16 15:53:31.672368+00:00,2012-05-16 15:58:31.672368+00:00,DIO
703,M,2012-05-16 15:53:57.275223+00:00,2012-05-16 15:53:57.275223+00:00,2012-05-16 15:58:57.275223+00:00,Jolyne
702,P,2012-05-16 15:54:31.214542+00:00,2012-05-16 15:54:31.214542+00:00,2012-05-16 15:59:31.214542+00:00,Jonathan
704,F,2012-05-16 15:58:31.672368+00:00,2012-05-16 15:58:31.672368+00:00,2012-05-16 16:03:31.672368+00:00,Pucci
703,N,2012-05-16 15:58:57.275223+00:00,2012-05-16 15:58:57.275223+00:00,2012-05-16 16:03:57.275223+00:00,Giorno
704,G,2012-05-16 16:03:31.672368+00:00,2012-05-16 16:03:31.672368+00:00,2012-05-16 16:08:31.672368+00:00,DIO
703,P,2012-05-16 16:03:57.275223+00:00,2012-05-16 16:03:57.275223+00:00,2012-05-16 16:08:57.275223+00:00,Jolyne
704,H,2012-05-16 16:08:31.672368+00:00,2012-05-16 16:08:31.672368+00:00,2012-05-16 16:13:31.672368+00:00,Pucci
704,I,2012-05-16 16:13:31.672368+00:00,2012-05-16 16:13:31.672368+00:00,2012-05-16 16:18:31.672368+00:00,Jonathan
704,L,2012-05-16 16:18:31.672368+00:00,2012-05-16 16:18:31.672368+00:00,2012-05-16 16:23:31.672368+00:00,Giorno
704,M,2012-05-16 16:23:31.672368+00:00,2012-05-16 16:23:31.672368+00:00,2012-05-16 16:28:31.672368+00:00,Jolyne
705,A,2012-05-16 16:26:00.732511+00:00,2012-05-16 16:26:00.732511+00:00,2012-05-16 16:31:00.732511+00:00,DIO
704,N,2012-05-16 16:28:31.672368+00:00,2012-05-16 16:28:31.672368+00:00,2012-05-16 16:33:31.672368+00:00,Jonathan
705,B,2012-05-16 16:31:00.732511+00:00,2012-05-16 16:31:00.732511+00:00,2012-05-16 16:36:00.732511+00:00,Pucci
704,P,2012-05-16 16:33:31.672368+00:00,2012-05-16 16:33:31.672368+00:00,2012-05-16 16:38:31.672368+00:00,Giorno
705,F,2012-05-16 16:36:00.732511+00:00,2012-05-16 16:36:00.732511+00:00,2012-05-16 16:41:00.732511+00:00,DIO
705,G,2012-05-16 16:41:00.732511+00:00,2012-05-16 16:41:00.732511+00:00,2012-05-16 16:46:00.732511+00:00,Pucci
705,H,2012-05-16 16:46:00.732511+00:00,2012-05-16 16:46:00.732511+00:00,2012-05-16 16:51:00.732511+00:00,DIO
706,A,2012-05-16 16:46:14.814062+00:00,2012-05-16 16:46:14.814062+00:00,2012-05-16 16:51:14.814062+00:00,Pucci
705,I,2012-05-16 16:51:00.732511+00:00,2012-05-16 16:51:00.732511+00:00,2012-05-16 16:56:00.732511+00:00,Jolyne
706,B,2012-05-16 16:51:14.814062+00:00,2012-05-16 16:51:14.814062+00:00,2012-05-16 16:56:14.814062+00:00,DIO
705,L,2012-05-16 16:56:00.732511+00:00,2012-05-16 16:56:00.732511+00:00,2012-05-17 09:01:00.732511+00:00,Jonathan
706,C,2012-05-16 16:56:14.814062+00:00,2012-05-16 16:56:14.814062+00:00,2012-05-17 09:01:14.814062+00:00,Pucci
707,A,2012-05-17 09:00:00.000000+00:00,2012-05-17 09:00:00.000000+00:00,2012-05-17 09:05:00.000000+00:00,DIO
705,M,2012-05-17 09:01:00.732511+00:00,2012-05-17 09:01:00.732511+00:00,2012-05-17 09:06:00.732511+00:00,Giorno
706,D,2012-05-17 09:01:14.814062+00:00,2012-05-17 09:01:14.814062+00:00,2012-05-17 09:06:14.814062+00:00,Pucci
707,B,2012-05-17 09:05:00.000000+00:00,2012-05-17 09:05:00.000000+00:00,2012-05-17 09:10:00.000000+00:00,DIO
705,N,2012-05-17 09:06:00.732511+00:00,2012-05-17 09:06:00.732511+00:00,2012-05-17 09:11:00.732511+00:00,Jolyne
706,I,2012-05-17 09:06:14.814062+00:00,2012-05-17 09:06:14.814062+00:00,2012-05-17 09:11:14.814062+00:00,Jonathan
