case_id,start_time,end_time,activity,resource,enabled_time
2693,2012-03-01T18:05:28.301,2012-03-01T18:06:14.831,W_Nabellen incomplete dossiers,11003.0,2012-03-01T16:01:58.917+00:00
2693,2012-03-01T18:17:59.867,2012-03-01T18:27:13.861,W_Nabellen incomplete dossiers,11003.0,2012-03-01T18:06:14.831+00:00
2693,2012-03-01T18:27:22.953,2012-03-01T18:28:46.144,W_Nabellen incomplete dossiers,11003.0,2012-03-01T18:27:13.861+00:00
2693,2012-03-06T08:22:29.889,2012-03-06T08:23:03.878,W_Nabellen incomplete dossiers,10809.0,2012-03-01T18:28:46.144+00:00
2693,2012-03-06T14:17:29.47,2012-03-06T14:17:41.467,W_Nabellen incomplete dossiers,10899.0,2012-03-06T08:23:03.878+00:00
2693,2012-03-06T15:37:29.579,2012-03-06T15:45:04.599,W_Valideren aanvraag,10972.0,2012-03-06T14:17:41.467+00:00
2694,2012-02-24T08:06:17.234,2012-02-24T08:13:47.258,W_Completeren aanvraag,11300.0,2012-02-24T08:06:17.234+00:00
2694,2012-02-24T13:22:27.874,2012-02-24T13:39:20.671,W_Completeren aanvraag,10933.0,2012-02-24T08:13:47.258+00:00
2694,2012-02-24T13:39:52.078,2012-02-24T13:43:53.227,W_Nabellen offertes,10933.0,2012-02-24T13:39:20.671+00:00
2694,2012-03-03T10:24:34.868,2012-03-03T10:26:16.803,W_Nabellen offertes,11119.0,2012-02-24T13:43:53.227+00:00
2694,2012-03-03T15:06:03.711,2012-03-03T15:06:26.488,W_Nabellen offertes,11119.0,2012-03-03T10:26:16.803+00:00
2694,2012-03-05T09:39:47.903,2012-03-05T09:40:11.803,W_Nabellen offertes,11049.0,2012-03-03T15:06:26.488+00:00
2694,2012-03-07T08:55:27.569,2012-03-07T09:01:52.1,W_Valideren aanvraag,10138.0,2012-03-05T09:40:11.803+00:00
2695,2012-02-24T08:35:41.911,2012-02-24T08:36:04.695,W_Completeren aanvraag,11181.0,2012-02-24T08:35:41.911+00:00
2695,2012-02-24T08:38:46.165,2012-02-24T08:50:50.828,W_Completeren aanvraag,11121.0,2012-02-24T08:36:04.695+00:00
2695,2012-02-24T08:51:22.209,2012-02-24T08:53:34.549,W_Nabellen offertes,11121.0,2012-02-24T08:50:50.828+00:00
2695,2012-03-03T09:54:41.832,2012-03-03T10:00:13.832,W_Nabellen offertes,11119.0,2012-02-24T08:53:34.549+00:00
2696,2012-02-24T08:10:29.705,2012-02-24T08:12:39.88,W_Afhandelen leads,11121.0,2012-02-24T08:10:29.705+00:00
2697,2012-02-24T08:36:11.534,2012-02-24T08:36:22.215,W_Completeren aanvraag,11181.0,2012-02-24T08:36:11.534+00:00
2697,2012-02-24T09:13:06.79,2012-02-24T09:19:22.05,W_Completeren aanvraag,11121.0,2012-02-24T08:36:22.215+00:00
2697,2012-02-24T14:50:41.833,2012-02-24T14:53:37.23,W_Completeren aanvraag,11121.0,2012-02-24T09:19:22.050+00:00
2697,2012-02-24T17:56:28.852,2012-02-24T18:03:29.468,W_Completeren aanvraag,11201.0,2012-02-24T14:53:37.230+00:00
2697,2012-02-25T11:05:23.264,2012-02-25T11:06:19.82,W_Completeren aanvraag,10909.0,2012-02-24T18:03:29.468+00:00
2697,2012-02-25T13:47:51.02,2012-02-25T13:48:55.793,W_Completeren aanvraag,10909.0,2012-02-25T11:06:19.820+00:00
2697,2012-02-27T16:42:49.222,2012-02-27T16:49:21.054,W_Completeren aanvraag,10861.0,2012-02-25T13:48:55.793+00:00
2697,2012-02-28T18:09:13.757,2012-02-28T18:10:37.51,W_Completeren aanvraag,11180.0,2012-02-27T16:49:21.054+00:00
2697,2012-02-29T19:48:36.98,2012-02-29T19:49:46.043,W_Completeren aanvraag,11299.0,2012-02-28T18:10:37.510+00:00
2697,2012-03-02T08:07:52.87,2012-03-02T08:11:12.12,W_Completeren aanvraag,11179.0,2012-02-29T19:49:46.043+00:00
2698,2012-02-24T08:07:28.391,2012-02-24T08:10:22.157,W_Afhandelen leads,11121.0,2012-02-24T08:07:28.391+00:00
2698,2012-02-24T09:51:07.533,2012-02-24T09:52:34.596,W_Completeren aanvraag,10933.0,2012-02-24T08:10:22.157+00:00
2698,2012-02-24T10:16:25.519,2012-02-24T10:16:40.679,W_Completeren aanvraag,11121.0,2012-02-24T09:52:34.596+00:00
2698,2012-02-24T10:17:32.89,2012-02-24T10:38:51.098,W_Completeren aanvraag,10933.0,2012-02-24T10:16:40.679+00:00
2698,2012-02-24T10:39:34.683,2012-02-24T10:40:50.561,W_Completeren aanvraag,10933.0,2012-02-24T10:38:51.098+00:00
2698,2012-03-07T08:08:35.423,2012-03-07T08:09:13.869,W_Completeren aanvraag,11319.0,2012-02-24T10:40:50.561+00:00
2698,2012-03-07T11:11:25.374,2012-03-07T11:11:31.691,W_Completeren aanvraag,11319.0,2012-03-07T08:09:13.869+00:00
2698,2012-03-07T13:55:58.835,2012-03-07T13:56:08.487,W_Completeren aanvraag,11319.0,2012-03-07T11:11:31.691+00:00
2698,2012-03-07T15:14:27.758,2012-03-07T15:20:03.535,W_Completeren aanvraag,11300.0,2012-03-07T13:56:08.487+00:00
2699,2012-02-24T08:12:44.713,2012-02-24T08:15:47.22,W_Afhandelen leads,11121.0,2012-02-24T08:12:44.713+00:00
2700,2012-02-24T08:14:00.986,2012-02-24T08:30:43.041,W_Completeren aanvraag,11300.0,2012-02-24T08:14:00.986+00:00
2700,2012-02-28T09:10:57.057,2012-02-28T09:11:11.253,W_Nabellen offertes,10899.0,2012-02-24T08:30:43.041+00:00
2700,2012-02-28T13:33:27.416,2012-02-28T13:57:14.517,W_Valideren aanvraag,10972.0,2012-02-28T09:11:11.253+00:00
2701,2012-02-24T08:21:28.096,2012-02-24T08:23:15.392,W_Afhandelen leads,11121.0,2012-02-24T08:21:28.096+00:00
2702,2012-02-24T08:37:31.543,2012-02-24T08:37:51.801,W_Completeren aanvraag,11181.0,2012-02-24T08:37:31.543+00:00
2702,2012-02-24T09:55:51.064,2012-02-24T09:58:47.471,W_Completeren aanvraag,11300.0,2012-02-24T08:37:51.801+00:00
2702,2012-02-24T10:02:52.834,2012-02-24T10:03:10.047,W_Completeren aanvraag,10933.0,2012-02-24T09:58:47.471+00:00
2702,2012-02-24T12:19:20,2012-02-24T12:33:48.119,W_Completeren aanvraag,11181.0,2012-02-24T08:37:31.543+00:00
2702,2012-02-24T12:33:50.181,2012-02-24T12:52:13.759,W_Completeren aanvraag,11181.0,2012-02-24T12:33:48.119+00:00
2702,2012-02-24T12:52:26.265,2012-02-24T12:53:09.185,W_Nabellen offertes,11181.0,2012-02-24T12:52:13.759+00:00
2702,2012-02-24T12:53:33.47,2012-02-24T13:07:12.88,W_Nabellen offertes,11181.0,2012-02-24T12:53:09.185+00:00
2702,2012-03-08T16:47:22.18,2012-03-08T16:49:32.687,W_Nabellen offertes,11119.0,2012-02-24T13:07:12.880+00:00
2703,2012-02-24T08:17:07.18,2012-02-24T08:20:43.312,W_Afhandelen leads,11121.0,2012-02-24T08:17:07.180+00:00
2703,2012-02-24T09:16:32.82,2012-02-24T09:21:17.143,W_Completeren aanvraag,11300.0,2012-02-24T08:20:43.312+00:00
2703,2012-02-24T11:32:43.07,2012-02-24T11:51:38.04,W_Completeren aanvraag,11169.0,2012-02-24T09:21:17.143+00:00
2704,2012-02-24T08:52:26.575,2012-02-24T09:09:57.058,W_Completeren aanvraag,11300.0,2012-02-24T08:52:26.575+00:00
2704,2012-02-27T09:16:10.258,2012-02-27T09:21:05.85,W_Nabellen offertes,10909.0,2012-02-24T09:09:57.058+00:00
2704,2012-03-03T11:24:29.551,2012-03-03T11:25:05.365,W_Nabellen offertes,10982.0,2012-02-27T09:21:05.850+00:00
2704,2012-03-05T10:12:17.355,2012-03-05T10:12:38.336,W_Nabellen offertes,10899.0,2012-03-03T11:25:05.365+00:00
2704,2012-03-07T11:10:26.303,2012-03-07T11:49:27.408,W_Valideren aanvraag,10138.0,2012-03-05T10:12:38.336+00:00
2704,2012-03-07T12:40:55.091,2012-03-07T12:42:20.387,W_Valideren aanvraag,10138.0,2012-03-07T11:49:27.408+00:00
2705,2012-02-24T08:23:20.731,2012-02-24T08:25:09.581,W_Afhandelen leads,11121.0,2012-02-24T08:23:20.731+00:00
2706,2012-02-24T08:25:20.912,2012-02-24T08:26:39.676,W_Afhandelen leads,11121.0,2012-02-24T08:25:20.912+00:00
2707,2012-02-24T09:00:11.923,2012-02-24T09:02:30.875,W_Afhandelen leads,11121.0,2012-02-24T09:00:11.923+00:00
2708,2012-02-24T09:02:37.975,2012-02-24T09:08:03.763,W_Afhandelen leads,11121.0,2012-02-24T09:02:37.975+00:00
2709,2012-02-24T10:16:59.039,2012-02-24T10:20:01.29,W_Afhandelen leads,11121.0,2012-02-24T10:16:59.039+00:00
2710,2012-02-24T10:20:14.85,2012-02-24T10:22:09.744,W_Afhandelen leads,11121.0,2012-02-24T10:20:14.850+00:00
2711,2012-02-24T10:34:52.624,2012-02-24T10:36:34.915,W_Afhandelen leads,11121.0,2012-02-24T10:34:52.624+00:00
2712,2012-02-24T10:16:09.09,2012-02-24T10:16:14.468,W_Completeren aanvraag,11121.0,2012-02-24T10:16:09.090+00:00
2712,2012-02-24T10:20:36.474,2012-02-24T10:21:00.889,W_Completeren aanvraag,11300.0,2012-02-24T10:16:14.468+00:00
2712,2012-02-24T10:47:00.904,2012-02-24T11:03:24.461,W_Completeren aanvraag,10933.0,2012-02-24T10:21:00.889+00:00
2712,2012-02-24T11:03:51.265,2012-02-24T11:07:28.863,W_Nabellen offertes,10933.0,2012-02-24T11:03:24.461+00:00
2712,2012-02-28T12:23:27.093,2012-02-28T12:29:05.14,W_Nabellen offertes,11049.0,2012-02-24T11:07:28.863+00:00
2712,2012-02-29T07:40:15.307,2012-02-29T07:49:10.022,W_Valideren aanvraag,11289.0,2012-02-28T12:29:05.140+00:00
2712,2012-02-29T08:00:17.624,2012-02-29T08:29:32.594,W_Valideren aanvraag,11289.0,2012-02-29T07:49:10.022+00:00
2713,2012-02-24T10:31:46.356,2012-02-24T10:34:49.205,W_Afhandelen leads,11121.0,2012-02-24T10:31:46.356+00:00
2714,2012-02-24T11:19:07.635,2012-02-24T11:31:24.485,W_Completeren aanvraag,11300.0,2012-02-24T11:19:07.635+00:00
2714,2012-03-01T09:57:50.293,2012-03-01T10:00:51.602,W_Nabellen offertes,11049.0,2012-02-24T11:31:24.485+00:00
2714,2012-03-06T08:43:31.755,2012-03-06T09:14:58.836,W_Valideren aanvraag,10138.0,2012-03-01T10:00:51.602+00:00
2714,2012-03-06T09:41:07.3,2012-03-06T09:51:48.703,W_Valideren aanvraag,10138.0,2012-03-06T09:14:58.836+00:00
2715,2012-02-24T11:31:51.284,2012-02-24T11:51:31.031,W_Completeren aanvraag,11300.0,2012-02-24T11:31:51.284+00:00
2715,2012-02-24T11:52:14.926,2012-02-24T11:53:18.434,W_Nabellen offertes,11300.0,2012-02-24T11:51:31.031+00:00
2715,2012-03-07T19:43:42.286,2012-03-07T19:44:11.702,W_Nabellen offertes,10889.0,2012-02-24T11:53:18.434+00:00
2716,2012-02-24T12:04:00.573,2012-02-24T12:06:18.054,W_Afhandelen leads,10931.0,2012-02-24T12:04:00.573+00:00
2716,2012-02-24T13:44:47.235,2012-02-24T13:46:40.09,W_Completeren aanvraag,11300.0,2012-02-24T12:06:18.054+00:00
2716,2012-02-24T13:55:01.182,2012-02-24T14:09:59.272,W_Completeren aanvraag,11121.0,2012-02-24T13:46:40.090+00:00
2716,2012-02-24T17:48:43.014,2012-02-24T17:49:00.585,W_Completeren aanvraag,11302.0,2012-02-24T14:09:59.272+00:00
2716,2012-02-24T18:21:43.696,2012-02-24T18:22:57.273,W_Completeren aanvraag,11201.0,2012-02-24T17:49:00.585+00:00
2716,2012-02-25T11:07:27.169,2012-02-25T11:09:25.975,W_Completeren aanvraag,10909.0,2012-02-24T18:22:57.273+00:00
2717,2012-02-24T13:13:48.026,2012-02-24T13:31:40.488,W_Completeren aanvraag,11181.0,2012-02-24T13:13:48.026+00:00
2717,2012-02-24T13:41:51.946,2012-02-24T13:44:34.947,W_Completeren aanvraag,11300.0,2012-02-24T13:31:40.488+00:00
2717,2012-02-24T17:49:20.113,2012-02-24T17:50:21.755,W_Completeren aanvraag,11201.0,2012-02-24T13:44:34.947+00:00
2717,2012-02-25T10:21:30.386,2012-02-25T10:22:15.625,W_Completeren aanvraag,10909.0,2012-02-24T17:50:21.755+00:00
2717,2012-02-25T13:20:42.447,2012-02-25T13:21:22.8,W_Completeren aanvraag,10909.0,2012-02-25T10:22:15.625+00:00
2717,2012-02-27T18:32:22.972,2012-02-27T18:33:49.56,W_Completeren aanvraag,10982.0,2012-02-25T13:21:22.800+00:00
2717,2012-02-29T11:20:37.893,2012-02-29T11:20:42.595,W_Completeren aanvraag,10982.0,2012-02-27T18:33:49.560+00:00
2717,2012-02-29T18:01:32.089,2012-02-29T18:05:21.47,W_Completeren aanvraag,11299.0,2012-02-29T11:20:42.595+00:00
2717,2012-03-02T08:26:33.679,2012-03-02T08:28:11.299,W_Completeren aanvraag,11203.0,2012-02-29T18:05:21.470+00:00
2717,2012-03-06T08:03:44.231,2012-03-06T08:11:22.533,W_Completeren aanvraag,11299.0,2012-03-02T08:28:11.299+00:00
2717,2012-03-06T13:21:08.268,2012-03-06T13:23:05.082,W_Completeren aanvraag,11299.0,2012-03-06T08:11:22.533+00:00
2718,2012-02-24T13:05:26.745,2012-02-24T14:01:27.548,W_Completeren aanvraag,11300.0,2012-02-24T13:05:26.745+00:00
2718,2012-02-24T14:26:27.287,2012-02-24T14:31:39.584,W_Completeren aanvraag,11181.0,2012-02-24T14:01:27.548+00:00
2718,2012-02-24T14:42:58.964,2012-02-24T14:44:09.082,W_Completeren aanvraag,11300.0,2012-02-24T14:31:39.584+00:00
2718,2012-02-24T14:56:12.43,2012-02-24T15:02:48.933,W_Completeren aanvraag,11181.0,2012-02-24T14:44:09.082+00:00
2718,2012-02-24T15:02:50.538,2012-02-24T15:10:02.388,W_Completeren aanvraag,11181.0,2012-02-24T15:02:48.933+00:00
2718,2012-02-24T15:16:17.447,2012-02-24T15:32:22.821,W_Nabellen offertes,11181.0,2012-02-24T15:10:02.388+00:00
2718,2012-03-02T08:59:25.751,2012-03-02T08:59:41.144,W_Nabellen offertes,10899.0,2012-02-24T15:32:22.821+00:00
2718,2012-03-06T13:21:26.559,2012-03-06T13:51:51.564,W_Valideren aanvraag,11289.0,2012-03-02T08:59:41.144+00:00
2719,2012-02-24T12:55:52.977,2012-02-24T13:06:55.822,W_Afhandelen leads,10931.0,2012-02-24T12:55:52.977+00:00
2720,2012-02-24T13:46:50.979,2012-02-24T13:47:58.992,W_Afhandelen leads,11121.0,2012-02-24T13:46:50.979+00:00
2721,2012-02-24T14:10:13.366,2012-02-24T14:12:57.597,W_Afhandelen leads,11121.0,2012-02-24T14:10:13.366+00:00
2722,2012-02-24T13:38:29.905,2012-02-24T13:41:37.237,W_Completeren aanvraag,11300.0,2012-02-24T13:38:29.905+00:00
2722,2012-02-25T09:03:14.212,2012-02-25T09:06:54.388,W_Completeren aanvraag,10913.0,2012-02-24T13:41:37.237+00:00
2723,2012-02-24T13:51:13.412,2012-02-24T13:53:54.704,W_Afhandelen leads,11121.0,2012-02-24T13:51:13.412+00:00
2724,2012-02-24T14:32:25.895,2012-02-24T14:45:37.782,W_Completeren aanvraag,11181.0,2012-02-24T14:32:25.895+00:00
2725,2012-02-24T14:49:50.236,2012-02-24T14:50:09.419,W_Completeren aanvraag,11181.0,2012-02-24T14:49:50.236+00:00
2725,2012-02-24T15:12:27.865,2012-02-24T15:20:07.723,W_Completeren aanvraag,10913.0,2012-02-24T14:50:09.419+00:00
2726,2012-02-24T15:32:12.133,2012-02-24T15:55:12.037,W_Afhandelen leads,10931.0,2012-02-24T15:32:12.133+00:00
2726,2012-02-24T16:34:11.822,2012-02-24T16:34:29.894,W_Completeren aanvraag,11122.0,2012-02-24T15:55:12.037+00:00
2726,2012-02-24T17:40:53.258,2012-02-24T17:41:03.532,W_Completeren aanvraag,11302.0,2012-02-24T16:34:29.894+00:00
2726,2012-02-24T17:50:34.427,2012-02-24T17:51:08.809,W_Completeren aanvraag,11122.0,2012-02-24T17:41:03.532+00:00
2726,2012-02-24T18:08:45.044,2012-02-24T18:21:46.615,W_Completeren aanvraag,11122.0,2012-02-24T17:51:08.809+00:00
2727,2012-02-24T15:46:08.3,2012-02-24T15:55:18.42,W_Completeren aanvraag,11300.0,2012-02-24T15:46:08.300+00:00
2728,2012-02-24T17:42:14.869,2012-02-24T17:50:10.884,W_Completeren aanvraag,11122.0,2012-02-24T17:42:14.869+00:00
2728,2012-03-03T11:25:53.192,2012-03-03T11:28:12.189,W_Nabellen offertes,11119.0,2012-02-24T17:50:10.884+00:00
2729,2012-02-24T18:23:33.119,2012-02-24T18:26:44.606,W_Completeren aanvraag,11302.0,2012-02-24T18:23:33.119+00:00
2729,2012-02-24T18:31:58.44,2012-02-24T18:39:31.001,W_Completeren aanvraag,11201.0,2012-02-24T18:26:44.606+00:00
2729,2012-02-24T19:01:42.642,2012-02-24T19:02:13.14,W_Nabellen offertes,11201.0,2012-02-24T18:39:31.001+00:00
2729,2012-03-02T10:49:08.483,2012-03-02T10:49:21.628,W_Nabellen offertes,11259.0,2012-02-24T19:02:13.140+00:00
2729,2012-03-06T07:30:50.869,2012-03-06T07:45:27.918,W_Valideren aanvraag,10609.0,2012-03-02T10:49:21.628+00:00
2730,2012-02-24T18:25:09.769,2012-02-24T18:26:46.971,W_Completeren aanvraag,11122.0,2012-02-24T18:25:09.769+00:00
2730,2012-02-24T18:34:57.601,2012-02-24T18:51:03.617,W_Completeren aanvraag,11119.0,2012-02-24T18:26:46.971+00:00
2730,2012-02-24T18:51:18.771,2012-02-24T19:08:53.887,W_Nabellen offertes,11119.0,2012-02-24T18:51:03.617+00:00
2730,2012-02-24T19:09:09.497,2012-02-24T19:10:51.41,W_Nabellen offertes,11119.0,2012-02-24T19:08:53.887+00:00
2730,2012-02-24T19:11:30.236,2012-02-24T19:11:46.505,W_Nabellen offertes,11119.0,2012-02-24T19:10:51.410+00:00
2730,2012-03-03T11:44:10.476,2012-03-03T11:46:53.825,W_Nabellen offertes,11119.0,2012-02-24T19:11:46.505+00:00
2730,2012-03-05T10:49:51.533,2012-03-05T10:50:06.894,W_Nabellen offertes,10899.0,2012-03-03T11:46:53.825+00:00
2730,2012-03-08T12:45:51.848,2012-03-08T12:59:17.48,W_Valideren aanvraag,10138.0,2012-03-05T10:50:06.894+00:00
2730,2012-03-08T13:11:15.229,2012-03-08T13:34:35.354,W_Valideren aanvraag,10138.0,2012-03-08T12:59:17.480+00:00
2730,2012-03-08T14:11:57.828,2012-03-08T14:19:28.201,W_Valideren aanvraag,10138.0,2012-03-08T13:34:35.354+00:00
2730,2012-03-08T14:38:10.896,2012-03-08T14:40:40.377,W_Nabellen incomplete dossiers,11009.0,2012-03-08T14:19:28.201+00:00
2730,2012-03-08T15:53:29.621,2012-03-08T15:56:44.876,W_Nabellen incomplete dossiers,11009.0,2012-03-08T14:40:40.377+00:00
2730,2012-03-08T17:06:42.463,2012-03-08T17:15:55.851,W_Nabellen incomplete dossiers,11181.0,2012-03-08T15:56:44.876+00:00
2731,2012-02-25T10:25:14.18,2012-02-25T10:26:40.341,W_Completeren aanvraag,10913.0,2012-02-25T10:25:14.180+00:00
2732,2012-02-24T18:15:44.384,2012-02-24T18:16:50.959,W_Afhandelen leads,11302.0,2012-02-24T18:15:44.384+00:00
2732,2012-02-24T19:06:47.011,2012-02-24T19:10:50.547,W_Afhandelen leads,11302.0,2012-02-24T18:16:50.959+00:00
2732,2012-02-24T19:10:52.859,2012-02-24T19:14:32.075,W_Afhandelen leads,11302.0,2012-02-24T19:10:50.547+00:00
2733,2012-02-24T18:36:20.546,2012-02-24T18:36:43.852,W_Completeren aanvraag,11302.0,2012-02-24T18:36:20.546+00:00
2733,2012-02-25T10:08:35.016,2012-02-25T10:08:44.463,W_Completeren aanvraag,10909.0,2012-02-24T18:36:43.852+00:00
2733,2012-02-25T10:26:45.908,2012-02-25T10:45:11.797,W_Completeren aanvraag,10913.0,2012-02-25T10:08:44.463+00:00
2734,2012-02-24T19:03:39.088,2012-02-24T19:06:37.689,W_Completeren aanvraag,11302.0,2012-02-24T19:03:39.088+00:00
2734,2012-02-24T19:40:04.408,2012-02-24T19:47:39.538,W_Completeren aanvraag,10912.0,2012-02-24T19:06:37.689+00:00
2734,2012-02-24T19:47:46.61,2012-02-24T19:48:57.268,W_Completeren aanvraag,10912.0,2012-02-24T19:47:39.538+00:00
2734,2012-03-03T11:14:12.662,2012-03-03T11:19:34.843,W_Nabellen offertes,10982.0,2012-02-24T19:48:57.268+00:00
2735,2012-02-24T19:38:38.108,2012-02-24T20:02:22.68,W_Completeren aanvraag,11302.0,2012-02-24T19:38:38.108+00:00
2735,2012-02-24T20:02:44.436,2012-02-24T20:03:23.591,W_Nabellen offertes,11302.0,2012-02-24T20:02:22.680+00:00
2735,2012-02-24T20:03:39.052,2012-02-24T20:07:21.58,W_Nabellen offertes,11302.0,2012-02-24T20:03:23.591+00:00
2735,2012-03-01T11:08:49.608,2012-03-01T11:09:47.758,W_Nabellen offertes,10899.0,2012-02-24T20:07:21.580+00:00
2735,2012-03-02T06:41:31.41,2012-03-02T06:50:42.131,W_Valideren aanvraag,10609.0,2012-03-01T11:09:47.758+00:00
2736,2012-02-24T19:10:35.552,2012-02-24T19:10:41.708,W_Afhandelen leads,11302.0,2012-02-24T19:10:35.552+00:00
2736,2012-02-24T19:12:00.929,2012-02-24T19:14:44.103,W_Afhandelen leads,10912.0,2012-02-24T19:10:41.708+00:00
2736,2012-02-24T19:17:44.342,2012-02-24T19:32:07.942,W_Completeren aanvraag,10912.0,2012-02-24T19:14:44.103+00:00
2736,2012-02-24T19:32:21.74,2012-02-24T19:36:00.516,W_Nabellen offertes,10912.0,2012-02-24T19:32:07.942+00:00
2736,2012-03-03T11:47:01.661,2012-03-03T11:49:36.382,W_Nabellen offertes,11119.0,2012-02-24T19:36:00.516+00:00
2736,2012-03-05T10:42:24.073,2012-03-05T10:42:42.043,W_Nabellen offertes,10899.0,2012-03-03T11:49:36.382+00:00
2736,2012-03-08T10:02:39.805,2012-03-08T10:38:56.339,W_Valideren aanvraag,10972.0,2012-03-05T10:42:42.043+00:00
2736,2012-03-08T11:58:12.02,2012-03-08T12:02:56.069,W_Valideren aanvraag,10972.0,2012-03-08T10:38:56.339+00:00
2737,2012-02-24T19:15:06.063,2012-02-24T19:25:23.416,W_Afhandelen leads,11302.0,2012-02-24T19:15:06.063+00:00
2737,2012-02-24T19:25:25.431,2012-02-24T19:37:42.474,W_Afhandelen leads,11302.0,2012-02-24T19:25:23.416+00:00
2738,2012-02-24T19:35:58.859,2012-02-24T19:51:47.14,W_Completeren aanvraag,11122.0,2012-02-24T19:35:58.859+00:00
2738,2012-02-24T19:51:58.531,2012-02-24T19:56:33.006,W_Nabellen offertes,11122.0,2012-02-24T19:51:47.140+00:00
2738,2012-03-02T08:47:11.282,2012-03-02T08:48:32.979,W_Nabellen offertes,10899.0,2012-02-24T19:56:33.006+00:00
2738,2012-03-05T13:41:30.404,2012-03-05T13:57:24.586,W_Valideren aanvraag,10972.0,2012-03-02T08:48:32.979+00:00
2738,2012-03-05T14:35:03.549,2012-03-05T14:36:15.957,W_Valideren aanvraag,10972.0,2012-03-05T13:57:24.586+00:00
2738,2012-03-06T09:57:22.712,2012-03-06T10:03:08.867,W_Valideren aanvraag,10972.0,2012-03-05T14:36:15.957+00:00
2738,2012-03-06T10:03:50.937,2012-03-06T10:04:24.508,W_Nabellen incomplete dossiers,10972.0,2012-03-06T10:03:08.867+00:00
2739,2012-02-25T10:12:20.162,2012-02-25T10:15:17.321,W_Completeren aanvraag,10909.0,2012-02-25T10:12:20.162+00:00
2739,2012-02-25T10:15:22.721,2012-02-25T10:18:54.847,W_Completeren aanvraag,10909.0,2012-02-25T10:15:17.321+00:00
2739,2012-02-25T13:19:46.827,2012-02-25T13:20:37.434,W_Completeren aanvraag,10909.0,2012-02-25T10:18:54.847+00:00
2739,2012-02-28T08:47:27.725,2012-02-28T08:49:07.38,W_Completeren aanvraag,11203.0,2012-02-25T13:20:37.434+00:00
2739,2012-02-28T08:49:15.13,2012-02-28T08:50:57.872,W_Completeren aanvraag,11203.0,2012-02-28T08:49:07.380+00:00
2739,2012-02-28T16:38:36.981,2012-02-28T16:40:05.971,W_Completeren aanvraag,11319.0,2012-02-28T08:50:57.872+00:00
2739,2012-02-28T19:44:38.71,2012-02-28T19:46:20.047,W_Completeren aanvraag,11319.0,2012-02-28T16:40:05.971+00:00
2739,2012-02-29T19:52:01.147,2012-02-29T19:53:40.258,W_Completeren aanvraag,11299.0,2012-02-28T19:46:20.047+00:00
2739,2012-03-01T19:29:25.701,2012-03-01T19:44:03.37,W_Completeren aanvraag,10982.0,2012-02-29T19:53:40.258+00:00
2739,2012-03-02T09:04:57.261,2012-03-02T09:06:46.338,W_Completeren aanvraag,11179.0,2012-03-01T19:44:03.370+00:00
2739,2012-03-06T08:14:36.336,2012-03-06T08:15:47.119,W_Completeren aanvraag,11299.0,2012-03-02T09:06:46.338+00:00
2739,2012-03-06T14:26:39.133,2012-03-06T14:26:45.819,W_Completeren aanvraag,11299.0,2012-03-06T08:15:47.119+00:00
2739,2012-03-06T18:33:42.598,2012-03-06T18:38:51.654,W_Completeren aanvraag,11309.0,2012-03-06T14:26:45.819+00:00
2740,2012-02-25T10:43:05.262,2012-02-25T10:44:20.835,W_Completeren aanvraag,10909.0,2012-02-25T10:43:05.262+00:00
2740,2012-02-25T10:47:49.403,2012-02-25T11:04:32.275,W_Completeren aanvraag,10913.0,2012-02-25T10:44:20.835+00:00
2740,2012-02-25T11:05:55.108,2012-02-25T11:27:32.242,W_Completeren aanvraag,10913.0,2012-02-25T11:04:32.275+00:00
2740,2012-02-25T11:30:20.38,2012-02-25T11:44:31.11,W_Nabellen offertes,10913.0,2012-02-25T11:27:32.242+00:00
2740,2012-02-25T11:45:52.182,2012-02-25T11:46:34.703,W_Nabellen offertes,10913.0,2012-02-25T11:44:31.110+00:00
2740,2012-03-02T17:40:02.73,2012-03-02T17:46:27.026,W_Nabellen offertes,10913.0,2012-02-25T11:46:34.703+00:00
2741,2012-02-25T09:00:15.002,2012-02-25T09:01:59.552,W_Afhandelen leads,10909.0,2012-02-25T09:00:15.002+00:00
2741,2012-02-25T10:41:26.523,2012-02-25T10:42:46.71,W_Completeren aanvraag,10909.0,2012-02-25T09:01:59.552+00:00
2741,2012-02-25T13:45:24.432,2012-02-25T13:46:34.757,W_Completeren aanvraag,10909.0,2012-02-25T10:42:46.710+00:00
2741,2012-02-27T14:07:50.29,2012-02-27T14:11:48.717,W_Completeren aanvraag,10982.0,2012-02-25T13:46:34.757+00:00
2741,2012-02-28T09:22:51.791,2012-02-28T09:25:20.158,W_Completeren aanvraag,10932.0,2012-02-27T14:11:48.717+00:00
2741,2012-02-28T16:56:50.248,2012-02-28T17:10:31.639,W_Completeren aanvraag,11180.0,2012-02-28T09:25:20.158+00:00
2741,2012-02-28T17:10:46.066,2012-02-28T17:12:03.502,W_Nabellen offertes,11180.0,2012-02-28T17:10:31.639+00:00
2741,2012-02-28T17:12:09.594,2012-02-28T17:12:26.163,W_Nabellen offertes,11180.0,2012-02-28T17:12:03.502+00:00
2741,2012-02-28T17:12:39.668,2012-02-28T17:12:44.457,W_Nabellen offertes,11180.0,2012-02-28T17:12:26.163+00:00
2741,2012-03-08T17:33:09.396,2012-03-08T17:36:15.654,W_Nabellen offertes,11299.0,2012-02-28T17:12:44.457+00:00
