CaseId,Activity,enabled_time,StartTime,EndTime,Resource
942,Check credit history,2025-03-27 14:53:50.045694+02:00,2025-03-27 15:32:01.653404+02:00,2025-03-27 16:02:42.098320+02:00,Clerk_7
942,Appraise property,2025-03-27 14:53:50.045694+02:00,2025-04-01 11:07:44.941363+02:00,2025-04-01 11:41:57.991147+02:00,Appraiser_1
942,AML Check,2025-03-27 14:53:50.045694+02:00,2025-03-27 14:53:50.045694+02:00,2025-03-27 15:24:46.859542+02:00,AML Investigator_2
865,Design loan offer,2025-03-27 14:57:04.305190+02:00,2025-03-27 14:57:04.305190+02:00,2025-03-27 15:29:43.457941+02:00,Loan Officer_7
943,Appraise property,2025-03-27 14:57:36.001451+02:00,2025-04-01 11:10:54.432642+02:00,2025-04-01 11:41:41.906132+02:00,Appraiser_0
943,AML Check,2025-03-27 14:57:36.001451+02:00,2025-03-27 14:57:36.001451+02:00,2025-03-27 15:27:48.282243+02:00,AML Investigator_0
943,Check credit history,2025-03-27 14:57:36.001451+02:00,2025-03-27 15:32:24.677891+02:00,2025-03-27 16:04:41.107851+02:00,Clerk_3
857,Approve and post home insurance quote,2025-03-27 14:57:52.620765+02:00,2025-03-27 14:57:52.620765+02:00,2025-03-27 15:27:52.777696+02:00,Loan Officer_1
851,Design loan offer,2025-03-27 14:58:08.415296+02:00,2025-03-27 14:58:08.415296+02:00,2025-03-27 15:30:26.900505+02:00,Loan Officer_0
823,Assess loan risk,2025-03-27 14:58:58.735224+02:00,2025-03-27 14:58:58.735224+02:00,2025-03-27 15:29:43.068437+02:00,Loan Officer_6
866,Assess loan risk,2025-03-27 14:58:59.910215+02:00,2025-03-27 14:59:34.658376+02:00,2025-03-27 15:30:36.161949+02:00,Loan Officer_4
855,Consider re-design loan offer,2025-03-27 14:59:34.658376+02:00,2025-03-27 14:59:34.658376+02:00,2025-03-27 15:30:14.403066+02:00,Senior Officer_1
948,Check application form completeness,2025-03-27 15:00:00.646000+02:00,2025-03-27 15:48:48.430447+02:00,2025-03-27 16:22:53.408428+02:00,Clerk_1
822,Design loan offer,2025-03-27 15:00:15.664044+02:00,2025-03-27 15:00:15.664044+02:00,2025-03-27 15:30:38.970226+02:00,Loan Officer_3
949,Check application form completeness,2025-03-27 15:15:00.646000+02:00,2025-03-27 15:54:55.633362+02:00,2025-03-27 16:26:49.351707+02:00,Clerk_2
907,Check application form completeness,2025-03-27 15:18:03.033297+02:00,2025-03-27 15:58:11.032983+02:00,2025-03-27 16:30:18.890519+02:00,Clerk_8
843,Consider re-design loan offer,2025-03-27 15:19:22.925333+02:00,2025-03-27 15:19:22.925333+02:00,2025-03-27 15:49:59.130265+02:00,Senior Officer_0
857,Consider re-design loan offer,2025-03-27 15:27:52.777696+02:00,2025-03-27 15:30:14.403066+02:00,2025-03-27 16:01:16.364599+02:00,Senior Officer_1
858,Approve and post home insurance quote,2025-03-27 15:28:25.669992+02:00,2025-03-27 15:28:25.669992+02:00,2025-03-27 15:59:56.166393+02:00,Loan Officer_2
815,Check credit history,2025-03-27 15:28:46.011481+02:00,2025-03-27 15:59:03.906834+02:00,2025-03-27 16:31:01.037906+02:00,Clerk_5
815,AML Check,2025-03-27 15:28:46.011481+02:00,2025-03-27 15:28:46.011481+02:00,2025-03-27 16:02:09.909373+02:00,AML Investigator_1
815,Appraise property,2025-03-27 15:28:46.011481+02:00,2025-04-01 11:41:41.906132+02:00,2025-04-01 12:14:03.753749+02:00,Appraiser_0
823,Design loan offer,2025-03-27 15:29:43.068437+02:00,2025-03-27 15:29:43.068437+02:00,2025-03-27 16:00:00.014140+02:00,Loan Officer_8
865,Approve Loan Offer,2025-03-27 15:29:43.457941+02:00,2025-03-27 15:31:01.896385+02:00,2025-03-27 16:02:39.829390+02:00,Senior Officer_2
950,Check application form completeness,2025-03-27 15:30:00.646000+02:00,2025-03-27 15:59:07.626056+02:00,2025-03-27 16:34:23.810383+02:00,Clerk_4
855,Cancel application,2025-03-27 15:30:14.403066+02:00,2025-03-27 16:02:16.853425+02:00,2025-03-27 16:34:28.644752+02:00,Clerk_0
868,Assess loan risk,2025-03-27 15:30:15.192749+02:00,2025-03-27 15:30:15.192749+02:00,2025-03-27 16:01:31.924257+02:00,Loan Officer_5
851,Approve Loan Offer,2025-03-27 15:30:26.900505+02:00,2025-03-27 15:49:59.130265+02:00,2025-03-27 16:20:07.461752+02:00,Senior Officer_0
866,Design loan offer,2025-03-27 15:30:36.161949+02:00,2025-03-27 15:30:36.161949+02:00,2025-03-27 16:01:52.209694+02:00,Loan Officer_1
822,Approve Loan Offer,2025-03-27 15:30:38.970226+02:00,2025-03-27 16:01:16.364599+02:00,2025-03-27 16:31:45.364127+02:00,Senior Officer_1
863,Prepare home insurance quote,2025-03-27 15:31:01.896385+02:00,2025-03-27 16:02:42.098320+02:00,2025-03-27 16:33:18.263508+02:00,Clerk_7
863,Prepare acceptance pack,2025-03-27 15:31:01.896385+02:00,2025-03-27 15:31:01.896385+02:00,2025-03-27 16:04:17.551944+02:00,Loan Officer_6
944,Check credit history,2025-03-27 15:31:26.052842+02:00,2025-03-27 16:03:23.981888+02:00,2025-03-27 16:35:50.257940+02:00,Clerk_6
944,Appraise property,2025-03-27 15:31:26.052842+02:00,2025-04-01 11:41:57.991147+02:00,2025-04-01 12:12:37.372480+02:00,Appraiser_1
944,AML Check,2025-03-27 15:31:26.052842+02:00,2025-03-27 15:31:26.052842+02:00,2025-03-27 16:02:10.887172+02:00,AML Investigator_3
837,Approve and post home insurance quote,2025-03-27 15:32:01.653404+02:00,2025-03-27 15:32:01.653404+02:00,2025-03-27 16:03:32.501889+02:00,Loan Officer_7
901,Return application back to applicant,2025-03-27 15:32:24.677891+02:00,2025-03-27 16:04:41.107851+02:00,2025-03-27 16:34:41.172410+02:00,Clerk_3
869,Assess loan risk,2025-03-27 15:36:17.208937+02:00,2025-03-27 15:36:17.208937+02:00,2025-03-27 16:08:47.655490+02:00,Loan Officer_0
951,Check application form completeness,2025-03-27 15:45:00.646000+02:00,2025-03-27 16:22:53.408428+02:00,2025-03-27 16:56:30.673815+02:00,Clerk_1
945,Return application back to applicant,2025-03-27 15:48:48.430447+02:00,2025-03-27 16:26:49.351707+02:00,2025-03-27 16:58:32.481277+02:00,Clerk_2
843,Design loan offer,2025-03-27 15:49:59.130265+02:00,2025-03-27 15:49:59.130265+02:00,2025-03-27 16:20:04.978120+02:00,Loan Officer_4
940,Applicant completes form,2025-03-27 15:58:11.032983+02:00,2025-03-27 15:58:11.032983+02:00,2025-03-28 15:59:11.032983+02:00,Applicant_18
946,AML Check,2025-03-27 15:59:03.906834+02:00,2025-03-27 15:59:03.906834+02:00,2025-03-27 16:29:18.622099+02:00,AML Investigator_2
946,Check credit history,2025-03-27 15:59:03.906834+02:00,2025-03-27 16:30:18.890519+02:00,2025-03-28 09:00:41.597732+02:00,Clerk_8
946,Appraise property,2025-03-27 15:59:03.906834+02:00,2025-04-01 12:12:37.372480+02:00,2025-04-01 12:46:47.814026+02:00,Appraiser_1
858,Approve application,2025-03-27 15:59:56.166393+02:00,2025-03-27 16:31:01.037906+02:00,2025-03-28 09:08:23.231694+02:00,Clerk_5
823,Approve Loan Offer,2025-03-27 16:00:00.014140+02:00,2025-03-27 16:02:39.829390+02:00,2025-03-27 16:34:41.358208+02:00,Senior Officer_2
952,Check application form completeness,2025-03-27 16:00:00.646000+02:00,2025-03-27 16:33:18.263508+02:00,2025-03-28 09:04:22.094952+02:00,Clerk_7
805,Assess loan risk,2025-03-27 16:01:05.203273+02:00,2025-03-27 16:01:05.203273+02:00,2025-03-27 16:31:20.536096+02:00,Loan Officer_3
857,Cancel application,2025-03-27 16:01:16.364599+02:00,2025-03-27 16:34:23.810383+02:00,2025-03-28 09:06:36.623628+02:00,Clerk_4
868,Design loan offer,2025-03-27 16:01:31.924257+02:00,2025-03-27 16:01:31.924257+02:00,2025-03-27 16:33:55.650099+02:00,Loan Officer_2
866,Approve Loan Offer,2025-03-27 16:01:52.209694+02:00,2025-03-27 16:20:07.461752+02:00,2025-03-27 16:51:32.226074+02:00,Senior Officer_0
865,Prepare home insurance quote,2025-03-27 16:02:39.829390+02:00,2025-03-27 16:34:28.644752+02:00,2025-03-28 09:06:24.428377+02:00,Clerk_0
865,Prepare acceptance pack,2025-03-27 16:02:39.829390+02:00,2025-03-27 16:02:39.829390+02:00,2025-03-27 16:33:17.533164+02:00,Loan Officer_8
947,Return application back to applicant,2025-03-27 16:03:23.981888+02:00,2025-03-27 16:34:41.172410+02:00,2025-03-28 09:12:26.018259+02:00,Clerk_3
837,Consider re-design loan offer,2025-03-27 16:03:32.501889+02:00,2025-03-27 16:31:45.364127+02:00,2025-03-28 09:02:33.172862+02:00,Senior Officer_1
863,Approve and send acceptance pack,2025-03-27 16:04:17.551944+02:00,2025-03-27 16:04:17.551944+02:00,2025-03-27 16:34:23.860443+02:00,Loan Officer_5
910,Check application form completeness,2025-03-27 16:08:16.812455+02:00,2025-03-27 16:35:50.257940+02:00,2025-03-28 09:07:38.954365+02:00,Clerk_6
870,Assess loan risk,2025-03-27 16:08:46.447889+02:00,2025-03-27 16:08:46.447889+02:00,2025-03-27 16:39:21.618078+02:00,Loan Officer_1
869,Design loan offer,2025-03-27 16:08:47.655490+02:00,2025-03-27 16:08:47.655490+02:00,2025-03-27 16:39:06.933067+02:00,Loan Officer_7
953,Check application form completeness,2025-03-27 16:15:00.646000+02:00,2025-03-27 16:56:30.673815+02:00,2025-03-28 09:28:30.988146+02:00,Clerk_1
843,Approve Loan Offer,2025-03-27 16:20:04.978120+02:00,2025-03-27 16:34:41.358208+02:00,2025-03-28 09:05:42.906133+02:00,Senior Officer_2
851,Prepare home insurance quote,2025-03-27 16:20:07.461752+02:00,2025-03-27 16:58:32.481277+02:00,2025-03-28 09:29:20.285346+02:00,Clerk_2
851,Prepare acceptance pack,2025-03-27 16:20:07.461752+02:00,2025-03-27 16:20:07.461752+02:00,2025-03-27 16:51:15.144539+02:00,Loan Officer_6
948,Check credit history,2025-03-27 16:22:53.408428+02:00,2025-03-28 09:00:41.597732+02:00,2025-03-28 09:33:40.073302+02:00,Clerk_8
948,Appraise property,2025-03-27 16:22:53.408428+02:00,2025-04-01 12:14:03.753749+02:00,2025-04-01 12:45:21.617909+02:00,Appraiser_0
948,AML Check,2025-03-27 16:22:53.408428+02:00,2025-03-27 16:22:53.408428+02:00,2025-03-27 16:54:37.955660+02:00,AML Investigator_0
949,Appraise property,2025-03-27 16:26:49.351707+02:00,2025-04-01 12:45:21.617909+02:00,2025-04-01 13:15:37.587730+02:00,Appraiser_0
949,Check credit history,2025-03-27 16:26:49.351707+02:00,2025-03-28 09:04:22.094952+02:00,2025-03-28 09:35:46.734625+02:00,Clerk_7
949,AML Check,2025-03-27 16:26:49.351707+02:00,2025-03-27 16:26:49.351707+02:00,2025-03-27 16:57:23.692067+02:00,AML Investigator_1
954,Check application form completeness,2025-03-27 16:30:00.646000+02:00,2025-03-28 09:06:24.428377+02:00,2025-03-28 09:37:53.052539+02:00,Clerk_0
907,Return application back to applicant,2025-03-27 16:30:18.890519+02:00,2025-03-28 09:06:36.623628+02:00,2025-03-28 09:38:26.859308+02:00,Clerk_4
805,Reject application,2025-03-27 16:31:20.536096+02:00,2025-03-28 09:07:38.954365+02:00,2025-03-28 09:39:04.152523+02:00,Clerk_6
822,Prepare home insurance quote,2025-03-27 16:31:45.364127+02:00,2025-03-28 09:08:23.231694+02:00,2025-03-28 09:39:23.181520+02:00,Clerk_5
822,Prepare acceptance pack,2025-03-27 16:31:45.364127+02:00,2025-03-27 16:31:45.364127+02:00,2025-03-28 09:03:38.819681+02:00,Loan Officer_0
865,Approve and send acceptance pack,2025-03-27 16:33:17.533164+02:00,2025-03-27 16:33:17.533164+02:00,2025-03-28 09:04:01.125111+02:00,Loan Officer_4
863,Approve and post home insurance quote,2025-03-27 16:33:18.263508+02:00,2025-03-27 16:33:18.263508+02:00,2025-03-28 09:04:35.341026+02:00,Loan Officer_3
825,Assess loan risk,2025-03-27 16:33:38.564116+02:00,2025-03-27 16:33:38.564116+02:00,2025-03-28 09:04:18.294195+02:00,Loan Officer_8
868,Approve Loan Offer,2025-03-27 16:33:55.650099+02:00,2025-03-27 16:51:32.226074+02:00,2025-03-28 09:21:37.886595+02:00,Senior Officer_0
950,AML Check,2025-03-27 16:34:23.810383+02:00,2025-03-27 16:34:23.810383+02:00,2025-03-28 09:04:50.548411+02:00,AML Investigator_3
950,Appraise property,2025-03-27 16:34:23.810383+02:00,2025-04-01 12:46:47.814026+02:00,2025-04-01 13:23:44.248675+02:00,Appraiser_1
950,Check credit history,2025-03-27 16:34:23.810383+02:00,2025-03-28 09:12:26.018259+02:00,2025-03-28 09:43:06.167030+02:00,Clerk_3
901,Applicant completes form,2025-03-27 16:34:41.172410+02:00,2025-03-27 16:34:41.172410+02:00,2025-03-28 16:35:41.172410+02:00,Applicant_19
823,Design loan offer,2025-03-27 16:34:41.358208+02:00,2025-03-27 16:34:41.358208+02:00,2025-03-28 09:08:26.303275+02:00,Loan Officer_2
869,Approve Loan Offer,2025-03-27 16:39:06.933067+02:00,2025-03-28 09:02:33.172862+02:00,2025-03-28 09:32:33.338371+02:00,Senior Officer_1
870,Reject application,2025-03-27 16:39:21.618078+02:00,2025-03-28 09:28:30.988146+02:00,2025-03-28 10:11:14.891043+02:00,Clerk_1
871,Assess loan risk,2025-03-27 16:40:47.359362+02:00,2025-03-27 16:40:47.359362+02:00,2025-03-28 09:15:06.139241+02:00,Loan Officer_5
955,Check application form completeness,2025-03-27 16:45:00.646000+02:00,2025-03-28 09:29:20.285346+02:00,2025-03-28 10:02:51.604912+02:00,Clerk_2
851,Approve and send acceptance pack,2025-03-27 16:51:15.144539+02:00,2025-03-27 16:51:15.144539+02:00,2025-03-28 09:21:56.951862+02:00,Loan Officer_7
866,Prepare acceptance pack,2025-03-27 16:51:32.226074+02:00,2025-03-27 16:51:32.226074+02:00,2025-03-28 09:26:01.140290+02:00,Loan Officer_1
866,Prepare home insurance quote,2025-03-27 16:51:32.226074+02:00,2025-03-28 09:33:40.073302+02:00,2025-03-28 10:06:01.334879+02:00,Clerk_8
951,Check credit history,2025-03-27 16:56:30.673815+02:00,2025-03-28 09:35:46.734625+02:00,2025-03-28 10:06:27.798130+02:00,Clerk_7
951,Appraise property,2025-03-27 16:56:30.673815+02:00,2025-04-01 13:15:37.587730+02:00,2025-04-01 13:50:09.048276+02:00,Appraiser_0
951,AML Check,2025-03-27 16:56:30.673815+02:00,2025-03-27 16:56:30.673815+02:00,2025-03-28 09:29:00.976579+02:00,AML Investigator_2
945,Applicant completes form,2025-03-27 16:58:32.481277+02:00,2025-03-27 16:58:32.481277+02:00,2025-03-28 16:59:32.481277+02:00,Applicant_0
956,Check application form completeness,2025-03-27 17:00:00.646000+02:00,2025-03-28 09:37:53.052539+02:00,2025-03-28 10:08:10.645249+02:00,Clerk_0
957,Check application form completeness,2025-03-28 09:00:00.646000+02:00,2025-03-28 09:38:26.859308+02:00,2025-03-28 10:09:24.084855+02:00,Clerk_4
837,Design loan offer,2025-03-28 09:02:33.172862+02:00,2025-03-28 09:02:33.172862+02:00,2025-03-28 09:35:19.302627+02:00,Loan Officer_6
822,Approve and send acceptance pack,2025-03-28 09:03:38.819681+02:00,2025-03-28 09:03:38.819681+02:00,2025-03-28 09:34:41.555062+02:00,Loan Officer_0
825,Design loan offer,2025-03-28 09:04:18.294195+02:00,2025-03-28 09:04:18.294195+02:00,2025-03-28 09:34:43.667826+02:00,Loan Officer_4
952,Return application back to applicant,2025-03-28 09:04:22.094952+02:00,2025-03-28 09:39:04.152523+02:00,2025-03-28 10:09:42.905266+02:00,Clerk_6
863,Consider re-design loan offer,2025-03-28 09:04:35.341026+02:00,2025-03-28 09:05:42.906133+02:00,2025-03-28 09:36:59.886531+02:00,Senior Officer_2
843,Prepare acceptance pack,2025-03-28 09:05:42.906133+02:00,2025-03-28 09:05:42.906133+02:00,2025-03-28 09:37:17.824026+02:00,Loan Officer_8
843,Prepare home insurance quote,2025-03-28 09:05:42.906133+02:00,2025-03-28 09:39:23.181520+02:00,2025-03-28 10:10:55.012705+02:00,Clerk_5
872,Assess loan risk,2025-03-28 09:06:18.465704+02:00,2025-03-28 09:06:18.465704+02:00,2025-03-28 09:40:24.207202+02:00,Loan Officer_3
865,Approve and post home insurance quote,2025-03-28 09:06:24.428377+02:00,2025-03-28 09:08:26.303275+02:00,2025-03-28 09:40:31.192353+02:00,Loan Officer_2
910,AML Check,2025-03-28 09:07:38.954365+02:00,2025-03-28 09:07:38.954365+02:00,2025-03-28 09:39:22.420898+02:00,AML Investigator_0
910,Check credit history,2025-03-28 09:07:38.954365+02:00,2025-03-28 09:43:06.167030+02:00,2025-03-28 10:15:23.739283+02:00,Clerk_3
910,Appraise property,2025-03-28 09:07:38.954365+02:00,2025-04-01 13:23:44.248675+02:00,2025-04-01 13:54:11.639731+02:00,Appraiser_1
823,Approve Loan Offer,2025-03-28 09:08:26.303275+02:00,2025-03-28 09:21:37.886595+02:00,2025-03-28 09:52:43.383796+02:00,Senior Officer_0
826,Assess loan risk,2025-03-28 09:11:09.512894+02:00,2025-03-28 09:15:06.139241+02:00,2025-03-28 09:47:38.775505+02:00,Loan Officer_5
947,Applicant completes form,2025-03-28 09:12:26.018259+02:00,2025-03-28 09:12:26.018259+02:00,2025-03-29 09:13:26.018259+02:00,Applicant_1
958,Check application form completeness,2025-03-28 09:15:00.646000+02:00,2025-03-28 10:02:51.604912+02:00,2025-03-28 10:34:27.942156+02:00,Clerk_2
871,Reject application,2025-03-28 09:15:06.139241+02:00,2025-03-28 10:06:01.334879+02:00,2025-03-28 10:37:13.374255+02:00,Clerk_8
915,Check application form completeness,2025-03-28 09:15:12.199397+02:00,2025-03-28 10:06:27.798130+02:00,2025-03-28 10:36:41.541440+02:00,Clerk_7
868,Prepare home insurance quote,2025-03-28 09:21:37.886595+02:00,2025-03-28 10:08:10.645249+02:00,2025-03-28 10:38:53.861843+02:00,Clerk_0
868,Prepare acceptance pack,2025-03-28 09:21:37.886595+02:00,2025-03-28 09:21:56.951862+02:00,2025-03-28 09:55:31.867167+02:00,Loan Officer_7
866,Approve and send acceptance pack,2025-03-28 09:26:01.140290+02:00,2025-03-28 09:26:01.140290+02:00,2025-03-28 09:56:15.827671+02:00,Loan Officer_1
953,Appraise property,2025-03-28 09:28:30.988146+02:00,2025-04-01 13:50:09.048276+02:00,2025-04-01 14:21:31.972430+02:00,Appraiser_0
953,Check credit history,2025-03-28 09:28:30.988146+02:00,2025-03-28 10:09:24.084855+02:00,2025-03-28 10:39:51.485609+02:00,Clerk_4
953,AML Check,2025-03-28 09:28:30.988146+02:00,2025-03-28 09:28:30.988146+02:00,2025-03-28 10:06:03.744653+02:00,AML Investigator_1
851,Approve and post home insurance quote,2025-03-28 09:29:20.285346+02:00,2025-03-28 09:34:41.555062+02:00,2025-03-28 10:06:40.602358+02:00,Loan Officer_0
959,Check application form completeness,2025-03-28 09:30:00.646000+02:00,2025-03-28 10:09:42.905266+02:00,2025-03-28 10:40:13.056727+02:00,Clerk_6
869,Prepare acceptance pack,2025-03-28 09:32:33.338371+02:00,2025-03-28 09:34:43.667826+02:00,2025-03-28 10:05:41.319102+02:00,Loan Officer_4
869,Prepare home insurance quote,2025-03-28 09:32:33.338371+02:00,2025-03-28 10:10:55.012705+02:00,2025-03-28 10:43:03.878761+02:00,Clerk_5
825,Approve Loan Offer,2025-03-28 09:34:43.667826+02:00,2025-03-28 09:34:43.667826+02:00,2025-03-28 10:07:07.889040+02:00,Senior Officer_1
837,Approve Loan Offer,2025-03-28 09:35:19.302627+02:00,2025-03-28 09:36:59.886531+02:00,2025-03-28 10:08:49.660508+02:00,Senior Officer_2
863,Cancel application,2025-03-28 09:36:59.886531+02:00,2025-03-28 10:11:14.891043+02:00,2025-03-28 10:45:34.451904+02:00,Clerk_1
843,Approve and send acceptance pack,2025-03-28 09:37:17.824026+02:00,2025-03-28 09:37:17.824026+02:00,2025-03-28 10:09:54.786151+02:00,Loan Officer_6
875,Assess loan risk,2025-03-28 09:37:31.429838+02:00,2025-03-28 09:37:31.429838+02:00,2025-03-28 10:07:38.371001+02:00,Loan Officer_8
954,Return application back to applicant,2025-03-28 09:37:53.052539+02:00,2025-03-28 10:15:23.739283+02:00,2025-03-28 10:48:12.476203+02:00,Clerk_3
907,Applicant completes form,2025-03-28 09:38:26.859308+02:00,2025-03-28 09:38:26.859308+02:00,2025-03-29 09:39:26.859308+02:00,Applicant_2
822,Approve and post home insurance quote,2025-03-28 09:39:23.181520+02:00,2025-03-28 09:40:24.207202+02:00,2025-03-28 10:12:23.575616+02:00,Loan Officer_3
872,Design loan offer,2025-03-28 09:40:24.207202+02:00,2025-03-28 09:40:31.192353+02:00,2025-03-28 10:10:34.679815+02:00,Loan Officer_2
865,Consider re-design loan offer,2025-03-28 09:40:31.192353+02:00,2025-03-28 09:52:43.383796+02:00,2025-03-28 10:23:13.314388+02:00,Senior Officer_0
960,Check application form completeness,2025-03-28 09:45:00.646000+02:00,2025-03-28 10:34:27.942156+02:00,2025-03-28 11:07:13.165031+02:00,Clerk_2
876,Assess loan risk,2025-03-28 09:46:29.002692+02:00,2025-03-28 09:47:38.775505+02:00,2025-03-28 10:20:35.978426+02:00,Loan Officer_5
826,Design loan offer,2025-03-28 09:47:38.775505+02:00,2025-03-28 09:55:31.867167+02:00,2025-03-28 10:25:38.923792+02:00,Loan Officer_7
823,Prepare acceptance pack,2025-03-28 09:52:43.383796+02:00,2025-03-28 09:56:15.827671+02:00,2025-03-28 10:26:25.154220+02:00,Loan Officer_1
823,Prepare home insurance quote,2025-03-28 09:52:43.383796+02:00,2025-03-28 10:36:41.541440+02:00,2025-03-28 11:06:43.993528+02:00,Clerk_7
868,Approve and send acceptance pack,2025-03-28 09:55:31.867167+02:00,2025-03-28 10:05:41.319102+02:00,2025-03-28 10:36:20.263780+02:00,Loan Officer_4
961,Check application form completeness,2025-03-28 10:00:00.646000+02:00,2025-03-28 10:37:13.374255+02:00,2025-03-28 11:08:10.648623+02:00,Clerk_8
955,Check credit history,2025-03-28 10:02:51.604912+02:00,2025-03-28 10:38:53.861843+02:00,2025-03-28 11:09:06.364119+02:00,Clerk_0
955,AML Check,2025-03-28 10:02:51.604912+02:00,2025-03-28 10:02:51.604912+02:00,2025-03-28 10:34:12.358096+02:00,AML Investigator_3
955,Appraise property,2025-03-28 10:02:51.604912+02:00,2025-04-01 13:54:11.639731+02:00,2025-04-01 14:24:57.230698+02:00,Appraiser_1
869,Approve and send acceptance pack,2025-03-28 10:05:41.319102+02:00,2025-03-28 10:06:40.602358+02:00,2025-03-28 10:39:18.912440+02:00,Loan Officer_0
866,Approve and post home insurance quote,2025-03-28 10:06:01.334879+02:00,2025-03-28 10:07:38.371001+02:00,2025-03-28 10:38:16.634644+02:00,Loan Officer_8
851,Consider re-design loan offer,2025-03-28 10:06:40.602358+02:00,2025-03-28 10:07:07.889040+02:00,2025-03-28 10:37:22.210448+02:00,Senior Officer_1
825,Prepare home insurance quote,2025-03-28 10:07:07.889040+02:00,2025-03-28 10:39:51.485609+02:00,2025-03-28 11:12:35.695571+02:00,Clerk_4
825,Prepare acceptance pack,2025-03-28 10:07:07.889040+02:00,2025-03-28 10:09:54.786151+02:00,2025-03-28 10:42:25.472007+02:00,Loan Officer_6
875,Design loan offer,2025-03-28 10:07:38.371001+02:00,2025-03-28 10:10:34.679815+02:00,2025-03-28 10:41:16.754649+02:00,Loan Officer_2
956,Appraise property,2025-03-28 10:08:10.645249+02:00,2025-04-01 14:21:31.972430+02:00,2025-04-01 14:52:27.077366+02:00,Appraiser_0
956,AML Check,2025-03-28 10:08:10.645249+02:00,2025-03-28 10:08:10.645249+02:00,2025-03-28 10:40:49.256396+02:00,AML Investigator_2
956,Check credit history,2025-03-28 10:08:10.645249+02:00,2025-03-28 10:40:13.056727+02:00,2025-03-28 11:14:08.474521+02:00,Clerk_6
837,Prepare home insurance quote,2025-03-28 10:08:49.660508+02:00,2025-03-28 10:43:03.878761+02:00,2025-03-28 11:13:19.202842+02:00,Clerk_5
837,Prepare acceptance pack,2025-03-28 10:08:49.660508+02:00,2025-03-28 10:12:23.575616+02:00,2025-03-28 10:45:05.125813+02:00,Loan Officer_3
877,Assess loan risk,2025-03-28 10:09:07.840609+02:00,2025-03-28 10:20:35.978426+02:00,2025-03-28 10:55:08.781832+02:00,Loan Officer_5
957,AML Check,2025-03-28 10:09:24.084855+02:00,2025-03-28 10:09:24.084855+02:00,2025-03-28 10:39:48.616187+02:00,AML Investigator_0
957,Check credit history,2025-03-28 10:09:24.084855+02:00,2025-03-28 10:45:34.451904+02:00,2025-03-28 11:15:52.237608+02:00,Clerk_1
957,Appraise property,2025-03-28 10:09:24.084855+02:00,2025-04-01 14:24:57.230698+02:00,2025-04-01 14:55:28.277888+02:00,Appraiser_1
952,Applicant completes form,2025-03-28 10:09:42.905266+02:00,2025-03-28 10:09:42.905266+02:00,2025-03-29 10:10:42.905266+02:00,Applicant_3
872,Approve Loan Offer,2025-03-28 10:10:34.679815+02:00,2025-03-28 10:10:34.679815+02:00,2025-03-28 10:42:23.831432+02:00,Senior Officer_2
843,Approve and post home insurance quote,2025-03-28 10:10:55.012705+02:00,2025-03-28 10:25:38.923792+02:00,2025-03-28 10:57:52.309488+02:00,Loan Officer_7
822,Approve application,2025-03-28 10:12:23.575616+02:00,2025-03-28 10:48:12.476203+02:00,2025-03-28 11:18:38.033167+02:00,Clerk_3
962,Check application form completeness,2025-03-28 10:15:00.646000+02:00,2025-03-28 11:06:43.993528+02:00,2025-03-28 11:38:59.948434+02:00,Clerk_7
878,Assess loan risk,2025-03-28 10:19:33.216010+02:00,2025-03-28 10:26:25.154220+02:00,2025-03-28 10:57:01.705913+02:00,Loan Officer_1
876,Design loan offer,2025-03-28 10:20:35.978426+02:00,2025-03-28 10:36:20.263780+02:00,2025-03-28 11:07:02.280610+02:00,Loan Officer_4
865,Design loan offer,2025-03-28 10:23:13.314388+02:00,2025-03-28 10:38:16.634644+02:00,2025-03-28 11:08:46.116255+02:00,Loan Officer_8
826,Approve Loan Offer,2025-03-28 10:25:38.923792+02:00,2025-03-28 10:25:38.923792+02:00,2025-03-28 10:57:08.567330+02:00,Senior Officer_0
823,Approve and send acceptance pack,2025-03-28 10:26:25.154220+02:00,2025-03-28 10:39:18.912440+02:00,2025-03-28 11:11:57.177493+02:00,Loan Officer_0
963,Check application form completeness,2025-03-28 10:30:00.646000+02:00,2025-03-28 11:07:13.165031+02:00,2025-03-28 11:39:10.187106+02:00,Clerk_2
958,Check credit history,2025-03-28 10:34:27.942156+02:00,2025-03-28 11:08:10.648623+02:00,2025-03-28 11:41:34.458437+02:00,Clerk_8
958,AML Check,2025-03-28 10:34:27.942156+02:00,2025-03-28 10:34:27.942156+02:00,2025-03-28 11:04:34.617681+02:00,AML Investigator_1
958,Appraise property,2025-03-28 10:34:27.942156+02:00,2025-04-01 14:52:27.077366+02:00,2025-04-01 15:22:32.838090+02:00,Appraiser_0
915,Check credit history,2025-03-28 10:36:41.541440+02:00,2025-03-28 11:09:06.364119+02:00,2025-03-28 11:39:26.121239+02:00,Clerk_0
915,Appraise property,2025-03-28 10:36:41.541440+02:00,2025-04-01 14:55:28.277888+02:00,2025-04-01 15:26:54.207714+02:00,Appraiser_1
915,AML Check,2025-03-28 10:36:41.541440+02:00,2025-03-28 10:36:41.541440+02:00,2025-03-28 11:06:48.109634+02:00,AML Investigator_3
851,Cancel application,2025-03-28 10:37:22.210448+02:00,2025-03-28 11:12:35.695571+02:00,2025-03-28 11:45:10.102141+02:00,Clerk_4
